date,region,product,revenue,cost,units,source_file
2016-12-17,California,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,9.347999999999999,5,2016-12_dump.xlsx
2016-12-17,California,Avery Arch Ring Binders,92.96,61.586,2,2016-12_dump.xlsx
2016-12-03,North Carolina,"Seth Thomas 16"" Steel Case Clock",77.952,65.2848,3,2016-12_dump.xlsx
2016-12-03,North Carolina,GBC DocuBind P50 Personal Binding Machine,95.97,169.547,5,2016-12_dump.xlsx
2016-12-03,North Carolina,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,96.3454,2,2016-12_dump.xlsx
2016-12-03,North Carolina,Newell 312,9.344,8.176,2,2016-12_dump.xlsx
2016-12-24,Missouri,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,5.9048,2,2016-12_dump.xlsx
2016-12-24,Missouri,Canon PC1060 Personal Laser Copier,4899.93,2596.9629,7,2016-12_dump.xlsx
2016-12-20,Texas,Hypercom P1300 Pinpad,100.8,79.38,2,2016-12_dump.xlsx
2016-12-15,North Carolina,Cisco Small Business SPA 502G VoIP phone,246.168,224.6283,3,2016-12_dump.xlsx
2016-12-01,Michigan,Xerox 207,19.44,10.1088,3,2016-12_dump.xlsx
2016-12-01,Michigan,Newell 307,3.64,2.6208,2,2016-12_dump.xlsx
2016-12-01,Michigan,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,9.826199999999998,2,2016-12_dump.xlsx
2016-12-14,California,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,39.5,2,2016-12_dump.xlsx
2016-12-03,New Hampshire,Xerox 1935,184.66,99.7164,7,2016-12_dump.xlsx
2016-12-07,California,Xerox 218,12.96,6.739200000000001,2,2016-12_dump.xlsx
2016-12-27,California,Fellowes Super Stor/Drawer Files,323.1,261.711,2,2016-12_dump.xlsx
2016-12-27,California,Geemarc AmpliPOWER60,668.16,592.992,9,2016-12_dump.xlsx
2016-12-05,Illinois,Security-Tint Envelopes,12.224,7.792800000000001,2,2016-12_dump.xlsx
2016-12-29,New York,Acme Serrated Blade Letter Opener,6.36,6.2964,2,2016-12_dump.xlsx
2016-12-14,California,Ibico Recycled Grain-Textured Covers,55.264,34.54000000000001,2,2016-12_dump.xlsx
2016-12-14,California,Xerox 23,6.48,3.369600000000001,1,2016-12_dump.xlsx
2016-12-14,California,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,22.6893,3,2016-12_dump.xlsx
2016-12-14,California,"Bush Andora Conference Table, Maple/Graphite Gray Finish",273.568,263.3092,2,2016-12_dump.xlsx
2017-01-16,California,Wilson Jones Active Use Binders,11.648,7.425599999999999,2,2017-01_dump.csv
2017-01-16,California,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,78.79589999999999,3,2017-01_dump.csv
2017-01-22,New Jersey,Bagged Rubber Bands,7.56,7.2576,6,2017-01_dump.csv
2017-01-05,Florida,Logitech MX Performance Wireless Mouse,191.472,150.7842,6,2017-01_dump.csv
2017-01-05,Florida,Newell 337,5.248,4.6576,2,2017-01_dump.csv
2017-01-05,Florida,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,54.0054,2,2017-01_dump.csv
2017-01-17,New Hampshire,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,258.072,3,2017-01_dump.csv
2017-01-17,New Hampshire,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,16.794399999999996,1,2017-01_dump.csv
2017-01-17,New Hampshire,Logitech G19 Programmable Gaming Keyboard,371.97,305.0154,3,2017-01_dump.csv
2017-01-11,Ohio,Xerox 2,15.552,10.1088,3,2017-01_dump.csv
2017-01-11,Ohio,Xerox 1935,63.312,42.7356,3,2017-01_dump.csv
2017-01-11,Ohio,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,25.4604,2,2017-01_dump.csv
2017-01-07,California,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,24.5518,1,2017-01_dump.csv
2017-01-17,Georgia,First Data FD10 PIN Pad,316.0,284.4,4,2017-01_dump.csv
2017-01-22,North Carolina,Eldon Pizzaz Desk Accessories,14.272,9.9904,8,2017-01_dump.csv
2017-01-22,North Carolina,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,518.8064,4,2017-01_dump.csv
2017-01-22,North Carolina,Fellowes Mighty 8 Compact Surge Protector,64.864,58.3776,4,2017-01_dump.csv
2017-01-22,Washington,"Contract Clock, 14"", Brown",109.9,72.534,5,2017-01_dump.csv
2017-01-21,California,Global Super Steno Chair,153.568,159.32680000000002,2,2017-01_dump.csv
2017-01-21,California,Global Ergonomic Managers Chair,1013.488,937.4764,7,2017-01_dump.csv
2017-01-15,New Jersey,Quality Park Security Envelopes,52.34,27.740200000000005,2,2017-01_dump.csv
2017-01-15,New Jersey,American Pencil,4.66,3.3086,2,2017-01_dump.csv
2017-01-15,New Jersey,Logitech Gaming G510s - Keyboard,254.97,163.1808,3,2017-01_dump.csv
2017-01-30,California,Heavy-Duty E-Z-D Binders,17.456,11.5646,2,2017-01_dump.csv
2017-01-04,North Carolina,Hewlett Packard 310 Color Digital Copier,959.968,839.972,4,2017-01_dump.csv
2017-01-03,California,Recycled Steel Personal File for Hanging File Folders,114.46,85.845,2,2017-01_dump.csv
2017-01-09,California,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,230.967,5,2017-01_dump.csv
2017-01-09,California,netTALK DUO VoIP Telephone Service,377.928,236.205,9,2017-01_dump.csv
2017-01-15,Connecticut,"Bevis Round Bullnose 29"" High Table Top",181.797,197.3796,1,2017-01_dump.csv
2017-01-09,Ohio,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,11.376,2,2017-01_dump.csv
2017-01-15,New York,"#10 Gummed Flap White Envelopes, 100/Box",16.52,8.9208,4,2017-01_dump.csv
2017-01-15,New York,Xerox 1959,60.12,31.2624,9,2017-01_dump.csv
2017-01-15,New York,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,32.19840000000001,3,2017-01_dump.csv
2017-01-25,New Jersey,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,6.907500000000001,3,2017-01_dump.csv
2017-01-25,New Jersey,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0,9.72,5,2017-01_dump.csv
2017-01-24,Mississippi,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,15.68,4,2017-01_dump.csv
2017-01-10,Washington,24-Hour Round Wall Clock,79.92,45.5544,4,2017-01_dump.csv
2017-01-10,Washington,Logitech Media Keyboard K200,69.98,56.683800000000005,2,2017-01_dump.csv
2017-01-02,Maryland,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,135.6732,3,2017-01_dump.csv
2017-01-02,Maryland,GE 30522EE2,231.98,164.7058,2,2017-01_dump.csv
2017-01-31,California,AT&T 1080 Phone,109.592,101.3726,1,2017-01_dump.csv
2017-01-31,California,Easy-staple paper,56.7,28.917,5,2017-01_dump.csv
2017-01-31,Texas,Xerox 1994,15.552,10.1088,3,2017-01_dump.csv
2017-01-22,Washington,Xerox 218,12.96,6.739200000000001,2,2017-01_dump.csv
2017-01-22,California,Avery 475,44.4,22.2,3,2017-01_dump.csv
2017-01-22,California,Avery 476,20.65,11.150999999999998,5,2017-01_dump.csv
2017-01-04,Pennsylvania,Newell 312,4.672,4.088,1,2017-01_dump.csv
2017-01-04,Pennsylvania,Avery Arch Ring Binders,104.58,184.758,6,2017-01_dump.csv
2017-01-15,New York,Xerox 1893,81.98,41.8098,2,2017-01_dump.csv
2017-01-22,Ohio,Panasonic Kx-TS550,110.376,130.6116,4,2017-01_dump.csv
2017-01-22,Ohio,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,39.3129,3,2017-01_dump.csv
2017-01-22,New York,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,17.1184,4,2017-01_dump.csv
2017-01-08,Wisconsin,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,1158.7512000000002,6,2017-01_dump.csv
2017-01-08,Wisconsin,Plastic Binding Combs,106.05,56.2065,7,2017-01_dump.csv
2017-01-10,Washington,"DAX Value U-Channel Document Frames, Easel Back",24.85,17.146500000000003,5,2017-01_dump.csv
2017-01-14,North Carolina,Xerox 1882,89.568,57.0996,2,2017-01_dump.csv
2017-01-14,North Carolina,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,284.1984,8,2017-01_dump.csv
2017-01-30,California,"File Shuttle II and Handi-File, Black",305.01,228.7575,9,2017-01_dump.csv
2017-01-30,California,GBC Wire Binding Strips,50.784,33.0096,2,2017-01_dump.csv
2017-01-30,California,Avery 512,26.01,13.7853,9,2017-01_dump.csv
2017-01-23,California,"DAX Cubicle Frames, 8-1/2 x 11",59.99,38.393600000000006,7,2017-01_dump.csv
2017-01-31,New Jersey,Staple envelope,23.36,11.68,2,2017-01_dump.csv
2017-01-30,Washington,Global Deluxe High-Back Office Chair in Storm,435.168,495.0036,4,2017-01_dump.csv
2017-01-30,Washington,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,40.8072,1,2017-01_dump.csv
2017-01-08,North Carolina,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,55.4904,7,2017-01_dump.csv
2017-01-08,North Carolina,Newell 319,47.616,41.664,3,2017-01_dump.csv
2017-01-08,North Carolina,Avaya 5410 Digital phone,108.784,97.9056,2,2017-01_dump.csv
2017-01-07,Texas,"Executive Impressions 13"" Clairmont Wall Clock",23.076,34.0371,3,2017-01_dump.csv
2017-01-07,Texas,Xerox 212,25.92,16.848000000000003,5,2017-01_dump.csv
2017-01-30,Illinois,Xerox 1943,156.512,103.6892,4,2017-01_dump.csv
2017-01-11,Ohio,Ultra Door Push Plate,54.992,46.0558,14,2017-01_dump.csv
2017-01-03,Texas,Imation Clip USB flash drive - 8 GB,30.08,35.344,2,2017-01_dump.csv
2017-01-03,Texas,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,171.81,3,2017-01_dump.csv
2017-01-03,Texas,AT&T 17929 Lendline Telephone,180.96,167.388,5,2017-01_dump.csv
2017-01-28,California,Newell 345,39.68,29.3632,2,2017-01_dump.csv
2017-01-31,Georgia,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,635.495,1,2017-01_dump.csv
2017-01-31,Georgia,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,66.4408,8,2017-01_dump.csv
2017-01-30,Illinois,Nokia Lumia 1020,1439.968,1295.9712,4,2017-01_dump.csv
2017-01-30,Illinois,Avery Durable Binders,1.728,4.4064,3,2017-01_dump.csv
2017-01-30,Illinois,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,1164.546,3,2017-01_dump.csv
2017-01-23,Vermont,Logitech Wireless Marathon Mouse M705,99.98,56.988600000000005,2,2017-01_dump.csv
2017-01-23,Vermont,4009 Highlighters,8.04,5.306399999999999,6,2017-01_dump.csv
2017-01-23,Vermont,Iceberg Mobile Mega Data/Printer Cart,1564.29,1157.5746,13,2017-01_dump.csv
2017-01-25,New York,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,28.028,5,2017-01_dump.csv
2017-01-25,New York,Chromcraft Round Conference Tables,313.722,413.0673,3,2017-01_dump.csv
2017-01-25,New York,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,38.1634,1,2017-01_dump.csv
2017-01-25,New York,"SAFCO Commercial Wire Shelving, 72h",428.68,428.68,7,2017-01_dump.csv
2017-01-03,Oklahoma,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,1242.4229999999998,7,2017-01_dump.csv
2017-01-03,Oklahoma,Storex Dura Pro Binders,11.88,6.534000000000001,2,2017-01_dump.csv
2017-02-13,California,Tops Green Bar Computer Printout Paper,146.82,73.41,3,2017-02_dump.xlsx
2017-02-19,New York,"Executive Impressions 14"" Contract Wall Clock",44.46,29.7882,2,2017-02_dump.xlsx
2017-02-19,New York,Carina Double Wide Media Storage Towers in Natural & Black,242.94,233.2224,3,2017-02_dump.xlsx
2017-02-15,New York,GBC DocuBind P100 Manual Binding Machine,398.352,273.867,3,2017-02_dump.xlsx
2017-02-15,New York,Advantus Push Pins,8.72,5.1448,4,2017-02_dump.xlsx
2017-02-05,Georgia,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,79.3604,1,2017-02_dump.xlsx
2017-02-05,Georgia,White Computer Printout Paper by Universal,348.84,177.9084,9,2017-02_dump.xlsx
2017-02-05,Georgia,Revere Boxed Rubber Bands by Revere,9.45,9.261,5,2017-02_dump.xlsx
2017-02-05,Georgia,"Eldon 200 Class Desk Accessories, Black",18.84,11.6808,3,2017-02_dump.xlsx
2017-02-05,Georgia,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,187.1844,2,2017-02_dump.xlsx
2017-02-05,Georgia,Ames Color-File Green Diamond Border X-ray Mailers,167.96,89.01880000000001,2,2017-02_dump.xlsx
2017-02-05,Georgia,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,76.5405,3,2017-02_dump.xlsx
2017-02-05,Georgia,Aastra 57i VoIP phone,484.83,358.7742,3,2017-02_dump.xlsx
2017-02-05,Georgia,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,62.7147,3,2017-02_dump.xlsx
2017-02-05,Georgia,"Belkin 19"" Vented Equipment Shelf, Black",154.44,152.8956,3,2017-02_dump.xlsx
2017-02-05,Georgia,Xerox 1943,342.37,181.4561,7,2017-02_dump.xlsx
2017-02-27,New York,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,121.3248,3,2017-02_dump.xlsx
2017-02-07,Virginia,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,79.0,4,2017-02_dump.xlsx
2017-02-07,Virginia,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,4.2282,3,2017-02_dump.xlsx
2017-02-11,Oklahoma,Mediabridge Sport Armband iPhone 5s,69.93,69.23070000000001,7,2017-02_dump.xlsx
2017-02-16,Illinois,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,317.6208,6,2017-02_dump.xlsx
2017-02-16,Illinois,Advantus Push Pins,6.976,5.1448,4,2017-02_dump.xlsx
2017-02-16,Illinois,"Global Stack Chair with Arms, Black",62.958,65.6562,3,2017-02_dump.xlsx
2017-02-16,Illinois,Xerox 206,5.184,3.3696,1,2017-02_dump.xlsx
2017-02-08,North Carolina,Samsung Galaxy S4 Mini,1127.976,1001.0787,3,2017-02_dump.xlsx
2017-02-22,Wisconsin,Belkin 5 Outlet SurgeMaster Power Centers,490.32,353.0304,9,2017-02_dump.xlsx
2017-02-07,Ohio,Xerox 1912,30.352,19.7288,2,2017-02_dump.xlsx
2017-02-25,Ohio,Staple envelope,46.72,29.2,5,2017-02_dump.xlsx
2017-02-21,California,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,12.2106,1,2017-02_dump.xlsx
2017-02-21,California,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,12.064,4,2017-02_dump.xlsx
2017-02-21,California,Fellowes Officeware Wire Shelving,449.15,440.167,5,2017-02_dump.xlsx
2017-02-21,California,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,20.3112,7,2017-02_dump.xlsx
2017-02-01,Virginia,X-Rack File for Hanging Folders,56.45,41.773,5,2017-02_dump.xlsx
2017-02-20,Tennessee,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,10.9286,2,2017-02_dump.xlsx
2017-02-28,Ohio,Newell 34,111.104,102.7712,7,2017-02_dump.xlsx
2017-02-27,Wisconsin,Flexible Leather- Look Classic Collection Ring Binder,56.82,28.41,3,2017-02_dump.xlsx
2017-02-19,New York,Staple-on labels,8.67,4.5951,3,2017-02_dump.xlsx
2017-02-19,New York,Acme Office Executive Series Stainless Steel Trimmers,25.71,19.0254,3,2017-02_dump.xlsx
2017-02-21,New York,9-3/4 Diameter Round Wall Clock,68.95,39.991,5,2017-02_dump.xlsx
2017-02-21,New York,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,216.3501,3,2017-02_dump.xlsx
2017-02-21,New York,iOttie HLCRIO102 Car Mount,39.98,37.98099999999999,2,2017-02_dump.xlsx
2017-02-22,California,AT&T 1070 Corded Phone,445.96,390.215,5,2017-02_dump.xlsx
2017-02-22,California,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,21.0192,1,2017-02_dump.xlsx
2017-02-22,California,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,5.644500000000001,3,2017-02_dump.xlsx
2017-02-02,New York,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,112.062,2,2017-02_dump.xlsx
2017-02-03,Kentucky,Hon Multipurpose Stacking Arm Chairs,866.4,641.136,4,2017-02_dump.xlsx
2017-02-06,Tennessee,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,150.4048,4,2017-02_dump.xlsx
2017-02-04,Arizona,Nu-Dell Float Frame 11 x 14 1/2,14.368,10.4168,2,2017-02_dump.xlsx
2017-02-23,Pennsylvania,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,35.985,3,2017-02_dump.xlsx
2017-02-12,Georgia,Tennsco Double-Tier Lockers,1350.12,1174.6044,6,2017-02_dump.xlsx
2017-02-12,Georgia,"Avery Durable Slant Ring Binders, No Labels",15.92,8.4376,4,2017-02_dump.xlsx
2017-02-19,California,Xerox 1880,70.88,37.56639999999999,2,2017-02_dump.xlsx
2017-02-14,Maryland,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,2.623499999999999,1,2017-02_dump.xlsx
2017-02-14,Maryland,Economy #2 Pencils,7.98,5.905200000000001,3,2017-02_dump.xlsx
2017-02-14,Maryland,Bevis Boat-Shaped Conference Table,550.431,597.6108,3,2017-02_dump.xlsx
2017-02-14,Maryland,Regeneration Desk Collection,10.56,5.913600000000001,6,2017-02_dump.xlsx
2017-02-27,Texas,DAX Two-Tone Silver Metal Document Frame,16.192,23.0736,2,2017-02_dump.xlsx
2017-02-05,California,Avery 508,14.73,7.512300000000001,3,2017-02_dump.xlsx
2017-02-05,California,"Fellowes Mobile File Cart, Black",186.54,136.1742,3,2017-02_dump.xlsx
2017-02-05,California,Chromcraft Round Conference Tables,557.728,550.7564,4,2017-02_dump.xlsx
2017-02-05,California,Anker Astro 15000mAh USB Portable Charger,159.968,191.9616,4,2017-02_dump.xlsx
2017-02-16,New Jersey,Hon Comfortask Task/Swivel Chairs,227.96,191.4864,2,2017-02_dump.xlsx
2017-02-14,Mississippi,Panasonic KP-150 Electric Pencil Sharpener,264.18,195.4932,7,2017-02_dump.xlsx
2017-02-21,Florida,Avery Durable Slant Ring Binders With Label Holder,3.762,6.520799999999999,3,2017-02_dump.xlsx
2017-02-21,Florida,Avery Arch Ring Binders,34.86,61.586,2,2017-02_dump.xlsx
2017-02-21,Florida,Standard Rollaway File with Lock,432.456,400.0218,3,2017-02_dump.xlsx
2017-02-08,Texas,Harbour Creations Steel Folding Chair,241.5,241.5,4,2017-02_dump.xlsx
2017-02-01,California,Xerox 1883,105.52,56.9808,4,2017-02_dump.xlsx
2017-02-02,Virginia,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5949.966,5,2017-02_dump.xlsx
2017-02-02,Virginia,Presstex Flexible Ring Binders,36.4,18.2,8,2017-02_dump.xlsx
2017-02-02,Virginia,Acrylic Self-Standing Desk Frames,18.69,11.5878,7,2017-02_dump.xlsx
2017-02-02,Texas,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,151.2572,2,2017-02_dump.xlsx
2017-02-09,California,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,50.3832,3,2017-02_dump.xlsx
2017-02-09,California,Maxell 4.7GB DVD+RW 3/Pack,31.86,20.709,2,2017-02_dump.xlsx
2017-02-21,New York,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,69.25800000000001,7,2017-02_dump.xlsx
2017-02-28,New York,Staples,36.48,18.24,6,2017-02_dump.xlsx
2017-02-04,Maryland,AT&T 17929 Lendline Telephone,90.48,66.9552,2,2017-02_dump.xlsx
2017-02-16,Kentucky,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,283.0912,4,2017-02_dump.xlsx
2017-02-16,Kentucky,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,3.19,1,2017-02_dump.xlsx
2017-02-07,California,Motorola L703CM,623.96,584.9625000000001,5,2017-02_dump.xlsx
2017-02-04,California,Safco Commercial Shelving,93.02,89.2992,2,2017-02_dump.xlsx
2017-02-16,New York,Hon Every-Day Chair Series Swivel Task Chairs,326.646,286.7226,3,2017-02_dump.xlsx
2017-02-16,New York,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,50.3832,3,2017-02_dump.xlsx
2017-03-11,Minnesota,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,26.2086,2,2017-03_dump.csv
2017-03-11,Minnesota,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,9.2538,2,2017-03_dump.csv
2017-03-13,Arizona,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,140.154,5,2017-03_dump.csv
2017-03-13,Arizona,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,187.9452,2,2017-03_dump.csv
2017-03-18,Tennessee,Balt Solid Wood Rectangular Table,189.882,284.823,3,2017-03_dump.csv
2017-03-20,Oregon,i.Sound Portable Power - 8000 mAh,84.784,104.9202,2,2017-03_dump.csv
2017-03-20,Oregon,Xerox 225,20.736,13.4784,4,2017-03_dump.csv
2017-03-20,Oregon,Clear Mylar Reinforcing Strips,16.821,29.7171,3,2017-03_dump.csv
2017-03-20,Oregon,Xerox 1894,10.368,6.7392,2,2017-03_dump.csv
2017-03-26,New York,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,441.552,5,2017-03_dump.csv
2017-03-20,Illinois,Belkin iPhone and iPad Lightning Cable,11.992,11.0926,1,2017-03_dump.csv
2017-03-12,Louisiana,Xerox 218,12.96,6.739200000000001,2,2017-03_dump.csv
2017-03-07,Texas,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,19.4916,3,2017-03_dump.csv
2017-03-05,Texas,Cameo Buff Policy Envelopes,149.352,98.9457,3,2017-03_dump.csv
2017-03-05,Texas,Acco Perma 4000 Stacking Storage Drawers,12.992,13.804,1,2017-03_dump.csv
2017-03-20,Missouri,Chromcraft Round Conference Tables,697.16,550.7564,4,2017-03_dump.csv
2017-03-08,Florida,Cisco Unified IP Phone 7945G VoIP phone,1363.96,1278.7125,5,2017-03_dump.csv
2017-03-08,Florida,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,106.1985,3,2017-03_dump.csv
2017-03-01,New York,Chromcraft Round Conference Tables,836.592,1101.5128,8,2017-03_dump.csv
2017-03-01,New York,Easy-staple paper,26.38,14.2452,1,2017-03_dump.csv
2017-03-01,New York,Adjustable Depth Letter/Legal Cart,362.92,257.6732,2,2017-03_dump.csv
2017-03-01,New York,Ativa V4110MDD Micro-Cut Shredder,4899.93,2498.9643,7,2017-03_dump.csv
2017-03-30,Connecticut,Xerox 188,11.34,5.783399999999999,1,2017-03_dump.csv
2017-03-28,Virginia,Hanging Personal Folder File,31.4,23.55,2,2017-03_dump.csv
2017-03-11,New Jersey,Chromcraft Round Conference Tables,244.006,275.3782,2,2017-03_dump.csv
2017-03-15,Pennsylvania,V7 USB Numeric Keypad,83.976,97.6221,3,2017-03_dump.csv
2017-03-22,Nevada,Logitech ClearChat Comfort/USB Headset H390,58.58,39.2486,2,2017-03_dump.csv
2017-03-14,Ohio,Advantus Panel Wall Acrylic Frame,21.88,15.5895,5,2017-03_dump.csv
2017-03-08,Arizona,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,16.8168,3,2017-03_dump.csv
2017-03-10,New York,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,198.882,1,2017-03_dump.csv
2017-03-19,Colorado,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,171.0958,1,2017-03_dump.csv
2017-03-13,Texas,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,45.552,5,2017-03_dump.csv
